_id,measure_id,measure_name,interval_type,value_type,measure_value,year_to_date_variance,budget_variance,decimal_accuracy,desired_direction,category,data_source_notes,city_perspective_note,year,period_number_in_year,target,note
157,1.04,Employed City of Toronto Residents (000's),m,n,1416.88,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,7,,
158,1.04,Employed City of Toronto Residents (000's),m,n,1410.44,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,8,,
159,1.04,Employed City of Toronto Residents (000's),m,n,1414,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,9,,
160,1.04,Employed City of Toronto Residents (000's),m,n,1423.87,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,10,,
161,1.04,Employed City of Toronto Residents (000's),m,n,1431.9,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,11,,
162,1.04,Employed City of Toronto Residents (000's),m,n,1443.08,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2008,12,,
163,1.04,Employed City of Toronto Residents (000's),m,n,1440.76,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,1,,
164,1.04,Employed City of Toronto Residents (000's),m,n,1442.82,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,2,,
165,1.04,Employed City of Toronto Residents (000's),m,n,1430.87,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,3,,
166,1.04,Employed City of Toronto Residents (000's),m,n,1430.66,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,4,,
167,1.04,Employed City of Toronto Residents (000's),m,n,1427.46,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,5,,
168,1.04,Employed City of Toronto Residents (000's),m,n,1415.75,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,6,,
169,1.04,Employed City of Toronto Residents (000's),m,n,1412.33,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,7,,
170,1.04,Employed City of Toronto Residents (000's),m,n,1404.16,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,8,,
171,1.04,Employed City of Toronto Residents (000's),m,n,1412.74,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,9,,
172,1.04,Employed City of Toronto Residents (000's),m,n,1406.74,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,10,,
173,1.04,Employed City of Toronto Residents (000's),m,n,1406.3,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,11,,
174,1.04,Employed City of Toronto Residents (000's),m,n,1396.34,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2009,12,,
175,1.04,Employed City of Toronto Residents (000's),m,n,1390.19,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,1,,
176,1.04,Employed City of Toronto Residents (000's),m,n,1379.66,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,2,,
177,1.04,Employed City of Toronto Residents (000's),m,n,1378.51,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,3,,
178,1.04,Employed City of Toronto Residents (000's),m,n,1369.2,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,4,,
179,1.04,Employed City of Toronto Residents (000's),m,n,1365.54,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,5,,
180,1.04,Employed City of Toronto Residents (000's),m,n,1358.11,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,6,,
181,1.04,Employed City of Toronto Residents (000's),m,n,1370.95,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,7,,
182,1.04,Employed City of Toronto Residents (000's),m,n,1392.48,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,8,,
183,1.04,Employed City of Toronto Residents (000's),m,n,1406.44,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,9,,
184,1.04,Employed City of Toronto Residents (000's),m,n,1413.5,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,10,,
185,1.04,Employed City of Toronto Residents (000's),m,n,1396.27,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,11,,
186,1.04,Employed City of Toronto Residents (000's),m,n,1406.87,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2010,12,,
187,1.04,Employed City of Toronto Residents (000's),m,n,1427.24,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,1,,
188,1.04,Employed City of Toronto Residents (000's),m,n,1449.91,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,2,,
189,1.04,Employed City of Toronto Residents (000's),m,n,1453.3,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,3,,
190,1.04,Employed City of Toronto Residents (000's),m,n,1447.96,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,4,,
191,1.04,Employed City of Toronto Residents (000's),m,n,1449.64,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,5,,
192,1.04,Employed City of Toronto Residents (000's),m,n,1453.94,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,6,,
193,1.04,Employed City of Toronto Residents (000's),m,n,1455.47,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,7,,
194,1.04,Employed City of Toronto Residents (000's),m,n,1462.18,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,8,,
195,1.04,Employed City of Toronto Residents (000's),m,n,1458.4,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,9,,
196,1.04,Employed City of Toronto Residents (000's),m,n,1456.17,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,10,,
197,1.04,Employed City of Toronto Residents (000's),m,n,1452.92,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,11,,
198,1.04,Employed City of Toronto Residents (000's),m,n,1451.79,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2011,12,,
199,1.04,Employed City of Toronto Residents (000's),m,n,1448.71,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,1,,
200,1.04,Employed City of Toronto Residents (000's),m,n,1441.36,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,2,,
201,1.04,Employed City of Toronto Residents (000's),m,n,1440.84,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,3,,
202,1.04,Employed City of Toronto Residents (000's),m,n,1434.68,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,4,,
203,1.04,Employed City of Toronto Residents (000's),m,n,1449.6,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,5,,
204,1.04,Employed City of Toronto Residents (000's),m,n,1468.93,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,6,,
205,1.04,Employed City of Toronto Residents (000's),m,n,1496.13,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,7,,
206,1.04,Employed City of Toronto Residents (000's),m,n,1510.36,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,8,,
207,1.04,Employed City of Toronto Residents (000's),m,n,1523.96,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,9,,
208,1.04,Employed City of Toronto Residents (000's),m,n,1539.65,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,10,,
209,1.04,Employed City of Toronto Residents (000's),m,n,1549.02,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,11,,
210,1.04,Employed City of Toronto Residents (000's),m,n,1555.37,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2012,12,,
211,1.04,Employed City of Toronto Residents (000's),m,n,1557.91,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,1,,
212,1.04,Employed City of Toronto Residents (000's),m,n,1571.23,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,2,,
213,1.04,Employed City of Toronto Residents (000's),m,n,1583.46,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,3,,
214,1.04,Employed City of Toronto Residents (000's),m,n,1585.59,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,4,,
215,1.04,Employed City of Toronto Residents (000's),m,n,1578.04,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,5,,
216,1.04,Employed City of Toronto Residents (000's),m,n,1574.63,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,6,,
217,1.04,Employed City of Toronto Residents (000's),m,n,1575.28,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,7,,
218,1.04,Employed City of Toronto Residents (000's),m,n,1586.23,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,8,,
219,1.04,Employed City of Toronto Residents (000's),m,n,1592.94,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,9,,
220,1.04,Employed City of Toronto Residents (000's),m,n,1589.87,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,10,,
221,1.04,Employed City of Toronto Residents (000's),m,n,1580.46,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,11,,
222,1.04,Employed City of Toronto Residents (000's),m,n,1560.37,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2013,12,,
223,1.04,Employed City of Toronto Residents (000's),m,n,1550.15,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,1,,
224,1.04,Employed City of Toronto Residents (000's),m,n,1535.02,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,2,,
225,1.04,Employed City of Toronto Residents (000's),m,n,1530.5,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,3,,
226,1.04,Employed City of Toronto Residents (000's),m,n,1541.97,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,4,,
227,1.04,Employed City of Toronto Residents (000's),m,n,1552.14,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,5,,
228,1.04,Employed City of Toronto Residents (000's),m,n,1556.73,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,6,,
229,1.04,Employed City of Toronto Residents (000's),m,n,1548.96,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,7,,
230,1.04,Employed City of Toronto Residents (000's),m,n,1543.08,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,8,,
231,1.04,Employed City of Toronto Residents (000's),m,n,1543.3,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,9,,
232,1.04,Employed City of Toronto Residents (000's),m,n,1537.05,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,10,,
233,1.04,Employed City of Toronto Residents (000's),m,n,1535.07,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,11,,
234,1.04,Employed City of Toronto Residents (000's),m,n,1537.56,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2014,12,,
235,1.04,Employed City of Toronto Residents (000's),m,n,1533.19,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,1,,
236,1.04,Employed City of Toronto Residents (000's),m,n,1503.57,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,2,,
237,1.04,Employed City of Toronto Residents (000's),m,n,1471.79,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,3,,
238,1.04,Employed City of Toronto Residents (000's),m,n,1452.11,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,4,,
239,1.04,Employed City of Toronto Residents (000's),m,n,1454.53,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,5,,
240,1.04,Employed City of Toronto Residents (000's),m,n,1443.07,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,6,,
241,1.04,Employed City of Toronto Residents (000's),m,n,1441.6,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,7,,
242,1.04,Employed City of Toronto Residents (000's),m,n,1429.54,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,8,,
243,1.04,Employed City of Toronto Residents (000's),m,n,1417.95,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,9,,
244,1.04,Employed City of Toronto Residents (000's),m,n,1395.63,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,10,,
245,1.04,Employed City of Toronto Residents (000's),m,n,1375.71,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,11,,
246,1.04,Employed City of Toronto Residents (000's),m,n,1363.77,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2015,12,,
247,1.04,Employed City of Toronto Residents (000's),m,n,1360.62,0.01,,,Up,Economy,"Source: Statistics Canada, Labour Force Survey Seasonally Adjusted 3-month moving average",,2016,1,,
